sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
Female;20-39;White;Married-civ-spouse;HS-grad;North America;Non-Government;Other;<=50K
Male;20-39;White;Married-civ-spouse;HS-grad;North America;Non-Government;Other;<=50K
Male;0-19;White;Never-married;11th;North America;Non-Government;Nontechnical;<=50K
Male;60-79;White;Married-civ-spouse;HS-grad;North America;Non-Government;Nontechnical;>50K
Male;20-39;White;Married-civ-spouse;Masters;North America;Non-Government;Technical;>50K
Male;20-39;White;Never-married;HS-grad;North America;Non-Government;Other;<=50K
Female;40-59;White;Divorced;Assoc-acdm;North America;Non-Government;Other;<=50K
Female;20-39;White;Never-married;Some-college;North America;Non-Government;Technical;<=50K
Male;0-19;White;Never-married;11th;North America;Government;Other;<=50K
Male;20-39;White;Never-married;Some-college;North America;Non-Government;Other;>50K
Female;20-39;Asian-Pac-Islander;Never-married;Some-college;North America;Non-Government;Other;<=50K
Male;20-39;White;Never-married;12th;North America;Non-Government;Other;<=50K
Male;40-59;White;Never-married;HS-grad;North America;Non-Government;Technical;<=50K
Female;20-39;White;Married-civ-spouse;Bachelors;North America;Non-Government;Nontechnical;>50K
Male;40-59;White;Married-civ-spouse;HS-grad;North America;Non-Government;Technical;<=50K
Male;40-59;White;Married-civ-spouse;Assoc-voc;North America;Non-Government;Technical;>50K
Male;20-39;White;Married-civ-spouse;Some-college;North America;Non-Government;Other;<=50K
Male;20-39;White;Never-married;HS-grad;North America;Non-Government;Technical;<=50K
Female;20-39;White;Married-spouse-absent;Bachelors;North America;Non-Government;Technical;<=50K
Male;20-39;White;Never-married;HS-grad;North America;Non-Government;Technical;>50K
Female;20-39;White;Widowed;HS-grad;North America;Non-Government;Other;<=50K
Male;40-59;White;Married-civ-spouse;Assoc-voc;North America;Non-Government;Nontechnical;<=50K
Female;40-59;White;Divorced;HS-grad;North America;Non-Government;Nontechnical;<=50K
*;*;*;*;Bachelors;*;*;*;*
Male;20-39;White;Married-civ-spouse;Bachelors;North America;Non-Government;Other;<=50K
Male;60-79;White;Married-civ-spouse;Doctorate;North America;Non-Government;Technical;>50K
Male;40-59;White;Married-civ-spouse;HS-grad;North America;Non-Government;Technical;>50K
Female;40-59;White;Never-married;HS-grad;North America;Non-Government;Nontechnical;<=50K
Male;20-39;White;Divorced;HS-grad;North America;Non-Government;Other;<=50K
Male;20-39;White;Married-civ-spouse;HS-grad;North America;Non-Government;Technical;>50K
Male;60-79;White;Married-civ-spouse;Masters;North America;Non-Government;Technical;>50K
Female;20-39;White;Never-married;Assoc-acdm;North America;Non-Government;Other;<=50K
Female;0-19;White;Never-married;11th;North America;Non-Government;Nontechnical;<=50K
Male;40-59;White;Divorced;Prof-school;North America;Non-Government;Nontechnical;<=50K
*;*;*;*;Assoc-voc;*;*;*;*
Male;40-59;White;Married-civ-spouse;HS-grad;North America;Non-Government;Other;<=50K
Male;20-39;White;Married-civ-spouse;HS-grad;North America;Non-Government;Nontechnical;<=50K
Female;20-39;White;Never-married;Assoc-acdm;North America;Non-Government;Technical;<=50K
Male;40-59;White;Married-civ-spouse;Bachelors;North America;Government;Other;>50K
Female;20-39;White;Never-married;Some-college;North America;Non-Government;Other;<=50K
Male;20-39;White;Never-married;HS-grad;North America;Non-Government;Other;<=50K
Male;20-39;Black;Married-civ-spouse;Some-college;North America;Non-Government;Other;>50K
Male;0-19;White;Never-married;HS-grad;North America;Non-Government;Nontechnical;<=50K
Male;20-39;White;Divorced;HS-grad;North America;Non-Government;Other;<=50K
Female;40-59;Black;Divorced;HS-grad;North America;Non-Government;Technical;<=50K
Male;40-59;Black;Married-civ-spouse;HS-grad;North America;Non-Government;Other;<=50K
Male;20-39;Black;Never-married;Bachelors;North America;Non-Government;Nontechnical;<=50K
Male;20-39;White;Married-civ-spouse;Bachelors;North America;Non-Government;Nontechnical;<=50K
Male;20-39;White;Never-married;HS-grad;North America;Non-Government;Nontechnical;<=50K
Male;40-59;White;Married-civ-spouse;Masters;North America;Non-Government;Other;<=50K
Female;40-59;White;Married-civ-spouse;Doctorate;North America;Government;Technical;>50K
Male;20-39;White;Never-married;12th;North America;Non-Government;Other;<=50K
Female;20-39;White;Never-married;Some-college;North America;Non-Government;Other;<=50K
Female;40-59;White;Married-civ-spouse;HS-grad;North America;Non-Government;Other;<=50K
Male;20-39;White;Married-civ-spouse;Bachelors;North America;Non-Government;Nontechnical;<=50K
Male;20-39;White;Married-civ-spouse;Bachelors;North America;Non-Government;Technical;>50K
Female;20-39;White;Never-married;HS-grad;North America;Non-Government;Technical;<=50K
Male;40-59;White;Married-civ-spouse;Masters;North America;Non-Government;Nontechnical;<=50K
Female;40-59;White;Divorced;HS-grad;North America;Government;Other;<=50K
Female;20-39;White;Married-civ-spouse;Some-college;North America;Non-Government;Nontechnical;>50K
Male;20-39;White;Never-married;Some-college;North America;Non-Government;Technical;<=50K
Male;20-39;White;Divorced;Bachelors;North America;Non-Government;Other;<=50K
Male;20-39;Black;Married-civ-spouse;Bachelors;North America;Non-Government;Nontechnical;<=50K
Male;40-59;White;Married-civ-spouse;HS-grad;North America;Non-Government;Nontechnical;>50K
Male;40-59;White;Married-civ-spouse;Bachelors;North America;Non-Government;Nontechnical;>50K
Male;20-39;White;Never-married;HS-grad;North America;Non-Government;Other;<=50K
Male;20-39;White;Married-civ-spouse;Prof-school;North America;Non-Government;Technical;>50K
Female;0-19;Black;Never-married;11th;North America;Non-Government;Nontechnical;<=50K
Female;0-19;White;Never-married;Some-college;North America;Non-Government;Nontechnical;<=50K
Male;20-39;White;Divorced;Some-college;North America;Non-Government;Technical;<=50K
Male;40-59;White;Married-civ-spouse;HS-grad;North America;Non-Government;Nontechnical;>50K
Male;40-59;White;Married-civ-spouse;HS-grad;North America;Non-Government;Technical;<=50K
Male;60-79;White;Married-civ-spouse;Masters;North America;Non-Government;Nontechnical;>50K
Male;40-59;White;Never-married;HS-grad;North America;Non-Government;Other;<=50K
Female;20-39;White;Married-civ-spouse;Bachelors;North America;Non-Government;Nontechnical;>50K
Male;20-39;White;Never-married;Bachelors;North America;Non-Government;Nontechnical;<=50K
Male;20-39;White;Married-civ-spouse;HS-grad;Europe;Non-Government;Nontechnical;<=50K
Female;0-19;Black;Never-married;11th;North America;Non-Government;Nontechnical;<=50K
Male;40-59;White;Married-civ-spouse;Prof-school;North America;Non-Government;Technical;>50K
Male;0-19;White;Never-married;12th;North America;Non-Government;Nontechnical;<=50K
*;*;*;*;Bachelors;*;*;*;*
Male;40-59;White;Married-civ-spouse;HS-grad;North America;Government;Other;<=50K
Female;0-19;White;Never-married;11th;North America;Non-Government;Nontechnical;<=50K
Female;40-59;White;Divorced;5th-6th;North America;Non-Government;Other;<=50K
Male;20-39;White;Never-married;Bachelors;North America;Non-Government;Nontechnical;>50K
Male;20-39;White;Never-married;HS-grad;North America;Non-Government;Technical;<=50K
Male;20-39;White;Married-civ-spouse;Bachelors;North America;Non-Government;Technical;>50K
Female;0-19;White;Never-married;11th;North America;Non-Government;Other;<=50K
Male;20-39;White;Married-civ-spouse;Bachelors;North America;Non-Government;Nontechnical;>50K
Male;20-39;White;Married-civ-spouse;Some-college;North America;Non-Government;Nontechnical;>50K
Male;20-39;White;Never-married;HS-grad;North America;Non-Government;Nontechnical;<=50K
Male;20-39;White;Married-civ-spouse;HS-grad;North America;Non-Government;Technical;<=50K
Male;40-59;White;Married-civ-spouse;Bachelors;North America;Non-Government;Nontechnical;<=50K
Male;40-59;White;Married-civ-spouse;Bachelors;North America;Non-Government;Nontechnical;>50K
Male;40-59;White;Married-civ-spouse;HS-grad;North America;Non-Government;Technical;<=50K
Male;40-59;White;Married-civ-spouse;7th-8th;North America;Non-Government;Technical;<=50K
Male;20-39;White;Never-married;Prof-school;North America;Non-Government;Nontechnical;<=50K
Male;40-59;White;Separated;Assoc-voc;North America;Non-Government;Technical;<=50K
Male;40-59;White;Divorced;Prof-school;North America;Non-Government;Technical;>50K
Male;20-39;White;Never-married;HS-grad;North America;Non-Government;Technical;<=50K
Male;0-19;White;Never-married;HS-grad;North America;Non-Government;Other;<=50K
Male;60-79;White;Married-civ-spouse;HS-grad;North America;Non-Government;Nontechnical;<=50K
Female;20-39;White;Divorced;Some-college;North America;Non-Government;Nontechnical;<=50K
Female;40-59;White;Divorced;Masters;North America;Government;Technical;<=50K
Male;20-39;White;Never-married;HS-grad;North America;Government;Other;<=50K
Male;40-59;White;Married-civ-spouse;HS-grad;North America;Non-Government;Other;<=50K
Male;20-39;White;Never-married;Bachelors;North America;Government;Technical;>50K
Male;20-39;Black;Never-married;Some-college;North America;Non-Government;Nontechnical;<=50K
*;*;*;*;Some-college;*;*;*;*
Male;40-59;White;Married-civ-spouse;HS-grad;North America;Non-Government;Technical;>50K
Male;20-39;White;Married-civ-spouse;Some-college;North America;Non-Government;Other;>50K
Male;40-59;White;Married-civ-spouse;HS-grad;North America;Government;Technical;>50K
Male;20-39;White;Divorced;HS-grad;North America;Non-Government;Nontechnical;<=50K
Female;20-39;White;Divorced;10th;North America;Non-Government;Nontechnical;<=50K
Male;40-59;White;Married-civ-spouse;Assoc-acdm;North America;Government;Other;>50K
Male;40-59;White;Married-civ-spouse;Bachelors;North America;Government;Other;>50K
Male;40-59;White;Married-civ-spouse;Masters;North America;Non-Government;Technical;>50K
Male;40-59;White;Married-civ-spouse;Bachelors;North America;Non-Government;Nontechnical;<=50K
*;*;*;*;Bachelors;*;*;*;*
*;*;*;*;HS-grad;*;*;*;*
Male;40-59;White;Married-civ-spouse;Bachelors;North America;Non-Government;Nontechnical;<=50K
*;*;*;*;Masters;*;*;*;*
Female;40-59;White;Widowed;Bachelors;North America;Non-Government;Technical;<=50K
Female;40-59;White;Widowed;Prof-school;North America;Government;Technical;<=50K
Male;20-39;White;Never-married;HS-grad;North America;Non-Government;Other;<=50K
Male;20-39;White;Never-married;Bachelors;North America;Non-Government;Technical;<=50K
Male;20-39;White;Married-civ-spouse;HS-grad;North America;Non-Government;Other;<=50K
Male;20-39;White;Never-married;Some-college;North America;Non-Government;Nontechnical;<=50K
Male;20-39;White;Married-civ-spouse;Some-college;North America;Government;Technical;<=50K
Male;20-39;White;Never-married;HS-grad;North America;Non-Government;Technical;<=50K
Male;40-59;White;Married-civ-spouse;HS-grad;North America;Non-Government;Other;<=50K
Male;40-59;White;Divorced;11th;North America;Government;Nontechnical;<=50K
Male;20-39;White;Married-civ-spouse;HS-grad;North America;Non-Government;Technical;<=50K
*;*;*;*;Doctorate;*;*;*;*
Male;40-59;White;Married-civ-spouse;Masters;North America;Government;Technical;>50K
*;*;*;*;Some-college;*;*;*;*
Female;0-19;White;Never-married;Some-college;North America;Non-Government;Other;<=50K
*;*;*;*;9th;*;*;*;*
*;*;*;*;Doctorate;*;*;*;*
*;*;*;*;HS-grad;*;*;*;*
Male;20-39;White;Never-married;HS-grad;North America;Non-Government;Other;<=50K
Male;20-39;White;Never-married;Some-college;North America;Non-Government;Technical;<=50K
Male;60-79;White;Married-civ-spouse;Bachelors;North America;Non-Government;Technical;<=50K
Male;20-39;White;Never-married;Some-college;Europe;Non-Government;Nontechnical;<=50K
Male;40-59;White;Married-civ-spouse;Bachelors;North America;Government;Technical;>50K
Female;20-39;White;Separated;Some-college;North America;Non-Government;Other;<=50K
Male;20-39;White;Never-married;Some-college;North America;Non-Government;Technical;<=50K
Female;20-39;Black;Never-married;HS-grad;North America;Non-Government;Nontechnical;<=50K
*;*;*;*;Some-college;*;*;*;*
Female;40-59;White;Never-married;Bachelors;North America;Non-Government;Technical;<=50K
Male;20-39;White;Married-civ-spouse;HS-grad;North America;Non-Government;Technical;>50K
Female;0-19;Black;Never-married;Some-college;North America;Non-Government;Other;<=50K
Male;40-59;White;Married-civ-spouse;Prof-school;North America;Non-Government;Nontechnical;>50K
Female;20-39;White;Never-married;HS-grad;North America;Non-Government;Nontechnical;<=50K
Male;40-59;White;Divorced;Assoc-voc;North America;Non-Government;Technical;>50K
*;*;*;*;Masters;*;*;*;*
*;*;*;*;Some-college;*;*;*;*
*;*;*;*;HS-grad;*;*;*;*
Male;20-39;White;Never-married;Some-college;North America;Government;Technical;<=50K
Female;60-79;White;Divorced;Some-college;North America;Non-Government;Nontechnical;<=50K
Male;40-59;White;Divorced;Masters;North America;Non-Government;Nontechnical;>50K
Female;20-39;White;Separated;HS-grad;North America;Non-Government;Other;<=50K
Male;40-59;White;Married-civ-spouse;Some-college;North America;Non-Government;Technical;>50K
Male;40-59;Black;Divorced;10th;North America;Non-Government;Technical;<=50K
Male;40-59;White;Divorced;Bachelors;North America;Government;Technical;>50K
Female;20-39;White;Never-married;HS-grad;North America;Non-Government;Other;<=50K
Male;0-19;White;Never-married;11th;North America;Non-Government;Nontechnical;<=50K
Female;20-39;White;Married-civ-spouse;Bachelors;North America;Non-Government;Technical;<=50K
Male;20-39;White;Married-civ-spouse;Masters;North America;Non-Government;Technical;>50K
Male;60-79;White;Divorced;1st-4th;North America;Non-Government;Other;<=50K
Male;40-59;White;Married-civ-spouse;HS-grad;North America;Government;Other;>50K
Male;0-19;Black;Never-married;9th;North America;Non-Government;Nontechnical;<=50K
Male;40-59;White;Married-civ-spouse;Prof-school;North America;Non-Government;Technical;>50K
Male;20-39;White;Never-married;HS-grad;North America;Non-Government;Nontechnical;<=50K
Male;20-39;White;Married-civ-spouse;Some-college;North America;Non-Government;Technical;<=50K
Male;20-39;White;Married-civ-spouse;HS-grad;North America;Non-Government;Technical;>50K
Female;40-59;White;Divorced;Some-college;North America;Government;Technical;<=50K
Male;40-59;White;Married-civ-spouse;HS-grad;North America;Government;Technical;<=50K
*;*;*;*;HS-grad;*;*;*;*
*;*;*;*;Some-college;*;*;*;*
Male;40-59;White;Married-civ-spouse;Bachelors;North America;Government;Technical;>50K
Male;20-39;White;Married-civ-spouse;HS-grad;North America;Non-Government;Nontechnical;<=50K
Male;20-39;White;Never-married;12th;North America;Non-Government;Nontechnical;<=50K
Male;40-59;White;Married-civ-spouse;Bachelors;North America;Non-Government;Nontechnical;>50K
Male;40-59;White;Married-civ-spouse;10th;North America;Non-Government;Other;<=50K
Male;20-39;White;Separated;HS-grad;North America;Non-Government;Other;<=50K
*;*;*;*;HS-grad;*;*;*;*
Male;40-59;White;Married-civ-spouse;Bachelors;North America;Non-Government;Technical;>50K
Male;20-39;White;Married-civ-spouse;Bachelors;North America;Non-Government;Technical;>50K
Male;20-39;White;Married-civ-spouse;Doctorate;North America;Non-Government;Technical;<=50K
Male;20-39;White;Married-civ-spouse;Bachelors;North America;Non-Government;Nontechnical;>50K
Male;20-39;White;Never-married;HS-grad;North America;Non-Government;Other;<=50K
Male;40-59;White;Married-civ-spouse;HS-grad;North America;Non-Government;Nontechnical;<=50K
Male;20-39;White;Never-married;Bachelors;North America;Government;Other;<=50K
Male;0-19;White;Never-married;Some-college;North America;Non-Government;Nontechnical;<=50K
*;*;*;*;HS-grad;*;*;*;*
Male;20-39;White;Never-married;Masters;North America;Non-Government;Technical;<=50K
Female;20-39;White;Never-married;Masters;North America;Government;Technical;<=50K
Male;40-59;White;Married-civ-spouse;Some-college;North America;Non-Government;Nontechnical;>50K
*;*;*;*;HS-grad;*;*;*;*
Male;40-59;White;Divorced;Masters;North America;Government;Nontechnical;<=50K
Male;20-39;White;Married-civ-spouse;HS-grad;North America;Non-Government;Technical;<=50K
*;*;*;*;Bachelors;*;*;*;*
Male;40-59;White;Married-civ-spouse;HS-grad;North America;Non-Government;Technical;<=50K
Female;20-39;White;Never-married;Some-college;North America;Government;Other;<=50K
Female;20-39;White;Never-married;Bachelors;North America;Non-Government;Nontechnical;<=50K
Male;20-39;White;Married-civ-spouse;HS-grad;North America;Non-Government;Technical;<=50K
Female;20-39;White;Never-married;Some-college;North America;Non-Government;Other;<=50K
Male;60-79;White;Married-civ-spouse;7th-8th;North America;Non-Government;Other;<=50K
Male;40-59;White;Never-married;HS-grad;North America;Non-Government;Nontechnical;>50K
Male;20-39;White;Never-married;Masters;North America;Non-Government;Technical;<=50K
Female;40-59;White;Divorced;Bachelors;North America;Non-Government;Technical;<=50K
Male;20-39;White;Divorced;Some-college;North America;Non-Government;Technical;<=50K
Female;20-39;White;Divorced;Some-college;North America;Non-Government;Technical;<=50K
Female;20-39;White;Divorced;Bachelors;North America;Non-Government;Nontechnical;>50K
Male;40-59;White;Separated;HS-grad;North America;Non-Government;Technical;<=50K
Male;20-39;Black;Married-civ-spouse;Some-college;North America;Non-Government;Nontechnical;<=50K
Male;20-39;White;Never-married;HS-grad;North America;Government;Other;<=50K
Male;40-59;White;Married-spouse-absent;7th-8th;North America;Non-Government;Other;<=50K
Male;40-59;White;Married-civ-spouse;Assoc-voc;North America;Non-Government;Other;<=50K
Male;60-79;White;Married-civ-spouse;Bachelors;North America;Non-Government;Nontechnical;>50K
*;*;*;*;Bachelors;*;*;*;*
Male;40-59;White;Never-married;Some-college;North America;Government;Other;<=50K
Male;40-59;White;Married-civ-spouse;Masters;North America;Government;Technical;<=50K
Male;40-59;White;Married-civ-spouse;Some-college;North America;Non-Government;Other;>50K
*;*;*;*;HS-grad;*;*;*;*
Male;60-79;White;Married-civ-spouse;Bachelors;North America;Non-Government;Nontechnical;>50K
Male;20-39;White;Married-civ-spouse;Assoc-voc;North America;Non-Government;Other;<=50K
Female;20-39;White;Never-married;Assoc-acdm;North America;Non-Government;Technical;<=50K
Male;20-39;Black;Never-married;Some-college;North America;Non-Government;Nontechnical;<=50K
Male;20-39;White;Married-civ-spouse;Prof-school;North America;Non-Government;Technical;>50K
Male;40-59;White;Married-civ-spouse;Some-college;North America;Non-Government;Other;<=50K
Female;0-19;White;Never-married;HS-grad;North America;Non-Government;Other;<=50K
Male;20-39;White;Divorced;Some-college;North America;Non-Government;Technical;<=50K
Male;20-39;White;Married-civ-spouse;Bachelors;North America;Non-Government;Nontechnical;>50K
Female;40-59;White;Divorced;Bachelors;North America;Non-Government;Nontechnical;<=50K
Male;40-59;White;Married-civ-spouse;Some-college;North America;Non-Government;Nontechnical;<=50K
Male;20-39;White;Married-civ-spouse;HS-grad;North America;Non-Government;Nontechnical;>50K
Female;40-59;White;Widowed;HS-grad;North America;Non-Government;Nontechnical;<=50K
Female;20-39;White;Divorced;11th;North America;Non-Government;Nontechnical;<=50K
Male;20-39;White;Married-civ-spouse;Assoc-voc;North America;Non-Government;Technical;<=50K
Male;40-59;White;Never-married;Some-college;North America;Non-Government;Technical;<=50K
Female;40-59;White;Divorced;Bachelors;North America;Non-Government;Nontechnical;<=50K
Female;20-39;White;Separated;5th-6th;North America;Non-Government;Other;<=50K
Female;20-39;White;Never-married;Doctorate;North America;Non-Government;Technical;>50K
Male;40-59;White;Married-civ-spouse;Some-college;North America;Non-Government;Nontechnical;>50K
Female;40-59;White;Widowed;Masters;North America;Non-Government;Technical;<=50K
Male;0-19;White;Never-married;9th;North America;Non-Government;Technical;<=50K
Male;20-39;White;Married-civ-spouse;Some-college;North America;Non-Government;Other;<=50K
Male;20-39;White;Married-civ-spouse;HS-grad;North America;Non-Government;Technical;<=50K
Male;40-59;White;Married-civ-spouse;7th-8th;North America;Non-Government;Nontechnical;>50K
Male;20-39;White;Married-civ-spouse;Bachelors;North America;Non-Government;Nontechnical;<=50K
Male;40-59;White;Married-civ-spouse;HS-grad;Europe;Non-Government;Technical;>50K
Female;20-39;White;Divorced;Assoc-acdm;North America;Non-Government;Technical;<=50K
Male;20-39;Other;Married-civ-spouse;5th-6th;North America;Non-Government;Technical;<=50K
Male;20-39;White;Married-civ-spouse;HS-grad;North America;Non-Government;Nontechnical;<=50K
Male;40-59;White;Married-civ-spouse;Bachelors;North America;Non-Government;Nontechnical;>50K
Female;0-19;White;Never-married;Some-college;North America;Non-Government;Other;<=50K
Male;40-59;White;Divorced;HS-grad;North America;Non-Government;Technical;<=50K
Female;20-39;White;Married-civ-spouse;HS-grad;North America;Non-Government;Other;>50K
Female;40-59;White;Widowed;Bachelors;North America;Non-Government;Other;<=50K
Male;40-59;White;Never-married;Some-college;North America;Non-Government;Other;<=50K
Female;20-39;White;Never-married;Some-college;North America;Non-Government;Other;<=50K
Male;20-39;Black;Married-civ-spouse;Some-college;North America;Non-Government;Technical;>50K
Male;0-19;White;Never-married;Some-college;North America;Non-Government;Nontechnical;<=50K
Male;20-39;White;Never-married;HS-grad;North America;Non-Government;Technical;<=50K
Female;20-39;White;Divorced;Some-college;North America;Non-Government;Other;<=50K
Female;20-39;White;Never-married;HS-grad;North America;Non-Government;Other;<=50K
Male;20-39;White;Never-married;HS-grad;North America;Non-Government;Other;<=50K
Male;40-59;White;Married-civ-spouse;Some-college;North America;Non-Government;Other;>50K
Female;20-39;White;Never-married;Bachelors;North America;Government;Technical;<=50K
Male;0-19;White;Never-married;12th;North America;Non-Government;Other;<=50K
Male;40-59;White;Married-civ-spouse;Doctorate;North America;Non-Government;Technical;>50K
Male;40-59;White;Married-civ-spouse;11th;North America;Non-Government;Technical;<=50K
Male;40-59;White;Married-civ-spouse;9th;North America;Non-Government;Other;<=50K
Male;20-39;White;Married-civ-spouse;Assoc-voc;North America;Non-Government;Other;<=50K
Female;40-59;White;Widowed;Some-college;North America;Non-Government;Technical;<=50K
Male;20-39;Asian-Pac-Islander;Married-civ-spouse;Bachelors;Asia;Non-Government;Technical;>50K
Male;20-39;White;Married-civ-spouse;10th;North America;Non-Government;Technical;<=50K
*;*;*;*;Masters;*;*;*;*
Female;40-59;White;Divorced;HS-grad;North America;Non-Government;Other;<=50K
Male;40-59;White;Married-civ-spouse;11th;North America;Non-Government;Technical;<=50K
*;*;*;*;Bachelors;*;*;*;*
Male;20-39;White;Never-married;Some-college;North America;Government;Other;<=50K
Male;20-39;White;Never-married;Masters;North America;Non-Government;Technical;<=50K
Male;20-39;White;Divorced;Bachelors;North America;Non-Government;Nontechnical;<=50K
Male;20-39;White;Married-civ-spouse;HS-grad;North America;Non-Government;Nontechnical;<=50K
Female;0-19;White;Never-married;Some-college;North America;Non-Government;Other;<=50K
Male;20-39;White;Married-civ-spouse;Assoc-voc;North America;Non-Government;Technical;>50K
Female;40-59;White;Divorced;HS-grad;North America;Non-Government;Other;<=50K
Female;40-59;White;Divorced;Prof-school;North America;Non-Government;Technical;<=50K
Male;40-59;White;Married-civ-spouse;Some-college;North America;Non-Government;Other;<=50K
Male;20-39;Asian-Pac-Islander;Married-civ-spouse;10th;Asia;Non-Government;Other;<=50K
Male;40-59;White;Never-married;HS-grad;North America;Non-Government;Other;<=50K
Male;40-59;White;Married-civ-spouse;HS-grad;North America;Non-Government;Nontechnical;>50K
Male;0-19;White;Never-married;Some-college;North America;Non-Government;Other;<=50K
Male;0-19;White;Never-married;HS-grad;North America;Non-Government;Technical;<=50K
Male;20-39;White;Married-civ-spouse;HS-grad;North America;Non-Government;Technical;<=50K
Male;40-59;White;Married-civ-spouse;Bachelors;North America;Government;Technical;>50K
Male;20-39;White;Divorced;HS-grad;North America;Non-Government;Other;<=50K
Male;20-39;White;Never-married;HS-grad;North America;Non-Government;Other;<=50K
Male;20-39;White;Never-married;Some-college;North America;Non-Government;Technical;<=50K
Male;0-19;White;Never-married;HS-grad;North America;Non-Government;Other;<=50K
Male;40-59;White;Never-married;HS-grad;North America;Non-Government;Technical;<=50K
Male;20-39;White;Married-civ-spouse;Masters;North America;Non-Government;Technical;<=50K
Male;40-59;White;Married-civ-spouse;Some-college;North America;Non-Government;Technical;>50K
Male;40-59;White;Married-civ-spouse;Some-college;North America;Government;Nontechnical;>50K
Male;20-39;White;Never-married;HS-grad;North America;Non-Government;Technical;<=50K
Male;20-39;White;Married-civ-spouse;Bachelors;North America;Non-Government;Nontechnical;>50K
Male;20-39;White;Never-married;HS-grad;North America;Non-Government;Nontechnical;<=50K
Female;20-39;White;Divorced;HS-grad;North America;Non-Government;Technical;<=50K
Female;20-39;White;Divorced;HS-grad;North America;Non-Government;Nontechnical;<=50K
Male;40-59;White;Married-civ-spouse;Bachelors;North America;Non-Government;Nontechnical;>50K
Male;20-39;White;Never-married;Bachelors;North America;Non-Government;Nontechnical;<=50K
Male;20-39;White;Never-married;12th;North America;Non-Government;Other;<=50K
Male;20-39;White;Divorced;Prof-school;North America;Non-Government;Technical;>50K
Male;60-79;White;Married-civ-spouse;Bachelors;North America;Non-Government;Nontechnical;>50K
*;*;*;*;HS-grad;*;*;*;*
Male;20-39;White;Married-civ-spouse;Some-college;North America;Government;Other;>50K
Male;20-39;White;Married-civ-spouse;Some-college;North America;Non-Government;Nontechnical;<=50K
Male;40-59;White;Married-civ-spouse;Bachelors;North America;Government;Nontechnical;>50K
Male;40-59;White;Married-civ-spouse;Some-college;North America;Government;Technical;>50K
Female;40-59;White;Divorced;Bachelors;North America;Non-Government;Nontechnical;<=50K
Female;20-39;White;Married-civ-spouse;Some-college;North America;Government;Other;<=50K
Male;20-39;Asian-Pac-Islander;Married-civ-spouse;Masters;Asia;Non-Government;Nontechnical;>50K
Female;20-39;Black;Divorced;Some-college;North America;Non-Government;Nontechnical;<=50K
Male;60-79;White;Married-civ-spouse;10th;North America;Non-Government;Technical;<=50K
Male;20-39;White;Never-married;HS-grad;North America;Non-Government;Other;<=50K
Male;40-59;White;Divorced;Bachelors;North America;Non-Government;Other;<=50K
Male;20-39;White;Divorced;HS-grad;North America;Non-Government;Technical;<=50K
*;*;*;*;Some-college;*;*;*;*
Female;20-39;Black;Never-married;Some-college;North America;Non-Government;Other;<=50K
Male;40-59;White;Married-civ-spouse;Assoc-voc;North America;Non-Government;Nontechnical;>50K
Male;40-59;White;Married-civ-spouse;Some-college;North America;Government;Other;>50K
Male;20-39;White;Never-married;Some-college;North America;Non-Government;Nontechnical;<=50K
Male;20-39;White;Married-civ-spouse;HS-grad;North America;Non-Government;Nontechnical;>50K
*;*;*;*;11th;*;*;*;*
Male;20-39;White;Divorced;Assoc-acdm;North America;Non-Government;Nontechnical;>50K
Male;20-39;White;Never-married;HS-grad;North America;Non-Government;Other;<=50K
*;*;*;*;HS-grad;*;*;*;*
Male;20-39;White;Never-married;Assoc-voc;North America;Non-Government;Technical;<=50K
Male;20-39;White;Never-married;Some-college;North America;Non-Government;Technical;<=50K
Male;40-59;White;Married-civ-spouse;Assoc-acdm;North America;Government;Other;<=50K
Male;40-59;White;Married-civ-spouse;HS-grad;North America;Non-Government;Technical;<=50K
*;*;*;*;HS-grad;*;*;*;*
Male;40-59;White;Married-civ-spouse;HS-grad;North America;Non-Government;Other;<=50K
Male;40-59;White;Married-civ-spouse;Assoc-voc;North America;Non-Government;Technical;>50K
Female;40-59;White;Divorced;HS-grad;North America;Non-Government;Nontechnical;<=50K
Female;40-59;White;Divorced;Bachelors;North America;Non-Government;Other;<=50K
*;*;*;*;Some-college;*;*;*;*
Male;20-39;White;Never-married;HS-grad;North America;Non-Government;Technical;<=50K
Male;40-59;White;Married-civ-spouse;HS-grad;North America;Non-Government;Technical;<=50K
Male;40-59;White;Married-civ-spouse;Some-college;North America;Non-Government;Nontechnical;<=50K
Female;20-39;White;Separated;Some-college;North America;Non-Government;Other;<=50K
Female;20-39;White;Never-married;Some-college;North America;Non-Government;Technical;<=50K
Female;20-39;White;Never-married;Masters;North America;Government;Technical;<=50K
Female;20-39;White;Divorced;HS-grad;North America;Non-Government;Nontechnical;<=50K
Male;20-39;Black;Married-civ-spouse;HS-grad;North America;Government;Other;<=50K
Female;40-59;White;Divorced;Some-college;North America;Government;Other;<=50K
Female;20-39;Black;Married-spouse-absent;Some-college;North America;Non-Government;Other;<=50K
Male;20-39;White;Married-civ-spouse;Bachelors;North America;Non-Government;Nontechnical;>50K
Female;20-39;White;Separated;HS-grad;North America;Non-Government;Nontechnical;<=50K
Male;20-39;White;Married-civ-spouse;Bachelors;North America;Non-Government;Nontechnical;<=50K
